solver,metric,snr,value
SKIPL_5p,FDR,2.000000,0.089015
SKIPL_5p,TPR,2.000000,0.990000
SKIPL_5p,AvgL,2.000000,5.000000
SKIPL_5p,AvgT,2.000000,19.800000
SKIPL_5p,FDR,5.000000,0.071212
SKIPL_5p,TPR,5.000000,1.000000
SKIPL_5p,AvgL,5.000000,5.000000
SKIPL_5p,AvgT,5.000000,21.500000
SKIPL_10p,FDR,0.100000,0.000000
SKIPL_10p,TPR,0.100000,0.000000
SKIPL_10p,AvgL,0.100000,10.000000
SKIPL_10p,AvgT,0.100000,43.700000
SKIPL_10p,FDR,0.200000,0.133333
SKIPL_10p,TPR,0.200000,0.040000
SKIPL_10p,AvgL,0.200000,10.000000
SKIPL_10p,AvgT,0.200000,4.900000
SKIPL_10p,FDR,0.300000,0.050000
SKIPL_10p,TPR,0.300000,0.030000
SKIPL_10p,AvgL,0.300000,10.000000
SKIPL_10p,AvgT,0.300000,3.800000
SKIPL_10p,FDR,0.400000,0.045000
SKIPL_10p,TPR,0.400000,0.250000
SKIPL_10p,AvgL,0.400000,10.000000
SKIPL_10p,AvgT,0.400000,9.000000
SKIPL_10p,FDR,0.500000,0.072619
SKIPL_10p,TPR,0.500000,0.260000
SKIPL_10p,AvgL,0.500000,10.000000
SKIPL_10p,AvgT,0.500000,8.200000
SKIPL_10p,FDR,0.600000,0.102500
SKIPL_10p,TPR,0.600000,0.380000
SKIPL_10p,AvgL,0.600000,10.000000
SKIPL_10p,AvgT,0.600000,10.800000
SKIPL_10p,FDR,0.700000,0.045238
SKIPL_10p,TPR,0.700000,0.540000
SKIPL_10p,AvgL,0.700000,10.000000
SKIPL_10p,AvgT,0.700000,14.100000
SKIPL_10p,FDR,0.800000,0.118910
SKIPL_10p,TPR,0.800000,0.670000
SKIPL_10p,AvgL,0.800000,10.000000
SKIPL_10p,AvgT,0.800000,19.000000
SKIPL_10p,FDR,0.900000,0.056508
SKIPL_10p,TPR,0.900000,0.790000
SKIPL_10p,AvgL,0.900000,10.000000
SKIPL_10p,AvgT,0.900000,35.900000
SKIPL_10p,FDR,1.000000,0.041591
SKIPL_10p,TPR,1.000000,0.790000
SKIPL_10p,AvgL,1.000000,10.000000
SKIPL_10p,AvgT,1.000000,17.900000
SKIPL_10p,FDR,1.100000,0.089545
SKIPL_10p,TPR,1.100000,0.900000
SKIPL_10p,AvgL,1.100000,10.000000
SKIPL_10p,AvgT,1.100000,45.400000
SKIPL_10p,FDR,1.200000,0.059975
SKIPL_10p,TPR,1.200000,0.880000
SKIPL_10p,AvgL,1.200000,10.000000
SKIPL_10p,AvgT,1.200000,34.000000
SKIPL_10p,FDR,1.300000,0.067045
SKIPL_10p,TPR,1.300000,0.870000
SKIPL_10p,AvgL,1.300000,10.000000
SKIPL_10p,AvgT,1.300000,56.500000
SKIPL_10p,FDR,1.400000,0.099441
SKIPL_10p,TPR,1.400000,0.940000
SKIPL_10p,AvgL,1.400000,10.000000
SKIPL_10p,AvgT,1.400000,55.600000
SKIPL_10p,FDR,1.500000,0.034848
SKIPL_10p,TPR,1.500000,1.000000
SKIPL_10p,AvgL,1.500000,10.000000
SKIPL_10p,AvgT,1.500000,56.800000
SKIPL_10p,FDR,1.600000,0.097879
SKIPL_10p,TPR,1.600000,0.950000
SKIPL_10p,AvgL,1.600000,10.000000
SKIPL_10p,AvgT,1.600000,35.300000
SKIPL_10p,FDR,1.700000,0.054545
SKIPL_10p,TPR,1.700000,1.000000
SKIPL_10p,AvgL,1.700000,10.000000
SKIPL_10p,AvgT,1.700000,67.500000
SKIPL_10p,FDR,1.800000,0.085198
SKIPL_10p,TPR,1.800000,1.000000
SKIPL_10p,AvgL,1.800000,10.000000
SKIPL_10p,AvgT,1.800000,74.800000
SKIPL_10p,FDR,1.900000,0.078182
SKIPL_10p,TPR,1.900000,0.990000
SKIPL_10p,AvgL,1.900000,10.000000
SKIPL_10p,AvgT,1.900000,85.500000
SKIPL_10p,FDR,2.000000,0.096591
SKIPL_10p,TPR,2.000000,0.990000
SKIPL_10p,AvgL,2.000000,10.000000
SKIPL_10p,AvgT,2.000000,73.900000
SKIPL_10p,FDR,5.000000,0.096970
SKIPL_10p,TPR,5.000000,1.000000
SKIPL_10p,AvgL,5.000000,10.000000
SKIPL_10p,AvgT,5.000000,82.600000
SKIPL_20p,FDR,0.100000,0.000000
SKIPL_20p,TPR,0.100000,0.000000
SKIPL_20p,AvgL,0.100000,20.000000
SKIPL_20p,AvgT,0.100000,93.200000
